CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM190200021735,WOODLAND AVE,,WOODLAND AVE,S NELLIS BLVD,,S NELLIS BLVD,2019-02-05T00:00:00.000,1945,LAS VEGAS,CLARK,CLARK,674060.683199999,4000668.7993
CLSD23094913,S CIMARRON RD,,S CIMARRON RD,W ROBINDALE RD,,W ROBINDALE RD,2023-08-31T00:00:00.000,1323,LAS VEGAS,CLARK,CLARK,655824.212799999,3990684.47
MSPD210502-10,REDD HILLS PKWY,,REDD HILLS PKWY,LAKE RIDGE DR,,LAKE RIDGE DR,2021-05-02T00:00:00.000,1536,MESQUITE,CLARK,CLARK,759891.819699999,4078287.7489
WASO20-1144,EASTLAKE BLVD,,EASTLAKE BLVD,E GUFFEY DR,,E GUFFEY DR,2020-03-09T00:00:00.000,1628,,WASHOE,WASHOE,259899.335699999,4354209.80079999
LVM230100123433,MARION DR,,MARION DR,E LAKE MEAD BLVD,,SR147E,2023-01-31T00:00:00.000,1655,LAS VEGAS,CLARK,CLARK,673435.5179,4007405.94889999
HP20-00757,BOULDER HWY N,,BOULDER HWY N,E WARM SPRINGS RD,,E WARM SPRINGS RD,2020-01-11T00:00:00.000,2115,HENDERSON,CLARK,CLARK,680681.6627,3991416.2749
LVM230600112401,S RAINBOW BLVD,,SR595,OTHER,W SPRING VALLEY PKWY,S SPRING VALLEY PKWY,2023-06-24T00:00:00.000,1717,LAS VEGAS,CLARK,CLARK,658148.8475,3996849.78669999
CCSO23-2621,S SALIMAN RD,,S SALIMAN RD,E 5TH ST,,E 5TH ST,2023-05-03T00:00:00.000,1412,CARSON CITY,CARSON CITY,CARSON CITY,262314.573099999,4338281.4769
LVM221200018169,INDUSTRIAL RD,,INDUSTRIAL RD,WYOMING AVE,,WYOMING AVE,2022-12-05T00:00:00.000,1422,LAS VEGAS,CLARK,CLARK,665583.4287,4002424.4734
LVM231100082133,E FLAMINGO RD,,SR592,OTHER,S MARYLAND PKWY,S MARYLAND PKWY,2023-11-23T00:00:00.000,1313,LAS VEGAS,CLARK,CLARK,667696.154099999,3998263.3361
RPD21-19347,KEYSTONE AVE,,KEYSTONE AVE,W 4TH ST,,W 4TH ST,2021-10-14T00:00:00.000,937,RENO,WASHOE,WASHOE,257040.7615,4379070.52779999
LVM190300033444,E TROPICANA AVE,,E TROPICANA AVE,SPENCER ST,,SPENCER ST,2019-03-07T00:00:00.000,2238,LAS VEGAS,CLARK,CLARK,668568.616299999,3996764.05529999
RPD20-20395,LOUISE DR,,LOUISE DR,MARKET ST,,MARKET ST,2020-11-17T00:00:00.000,1244,RENO,WASHOE,WASHOE,260499.411399999,4378180.29099999
LVM211000091156,E BONANZA RD,,E BONANZA RD,N SANDHILL RD,,N SANDHILL RD,2021-10-22T00:00:00.000,744,LAS VEGAS,CLARK,CLARK,671834.837199999,4004882.48269999
LVM231000017878,VEGAS DR,,VEGAS DR,ROCK SPRINGS DR,,ROCK SPRINGS DR,2023-10-06T00:00:00.000,653,LAS VEGAS,CLARK,CLARK,657649.3974,4006297.21939999
LVM220300116775,N PECOS RD,,N PECOS RD,E BONANZA RD,,E BONANZA RD,2022-03-28T00:00:00.000,1622,LAS VEGAS,CLARK,CLARK,671035.126299999,4004866.42129999
LVM200100093765,W CHARLESTON BLVD,,W CHARLESTON BLVD,UPLAND BLVD,,UPLAND BLVD,2020-01-20T00:00:00.000,1448,LAS VEGAS,CLARK,CLARK,660166.694699999,4003070.88069999
LVMLLV221000029497,W SAHARA AVE,,W SAHARA AVE,ARVILLE ST,,ARVILLE ST,2022-10-08T00:00:00.000,951,LAS VEGAS,CLARK,CLARK,661766.5957,4001473.0931
NHP201000041,SR159,,SR159,OTHER,MM2,OTHER,2020-10-01T00:00:00.000,1226,,CLARK,CLARK,645194.0294,3990618.0314
LVM211200090221,E PEBBLE RD,,E PEBBLE RD,POLLOCK DR,,POLLOCK DR,2021-12-22T00:00:00.000,1808,LAS VEGAS,CLARK,CLARK,667140.1036,3988654.1202
LVM200100016962,W RUSSELL RD,,W RUSSELL RD,MESA PARK DR,,MESA PARK DR,2020-01-04T00:00:00.000,1029,LAS VEGAS,CLARK,CLARK,651227.4007,3994537.162
LVM220200005194,E DESERT INN RD,,E DESERT INN RD,MOUNTAIN VISTA ST,,MOUNTAIN VISTA ST,2022-02-02T00:00:00.000,723,LAS VEGAS,CLARK,CLARK,673297.6091,4000040.70199999
LVM221000042825,E DESERT INN RD,,E DESERT INN RD,SANDHILL RD,,SANDHILL RD,2022-10-11T00:00:00.000,1601,LAS VEGAS,CLARK,CLARK,671706.362499999,4000009.3366
LVM200800112493,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,E CHEYENNE AVE,,E CHEYENNE AVE,2020-08-26T00:00:00.000,1652,,CLARK,CLARK,671299.125199999,4009733.2662
LVM190900056681,FREMONT ST,,FREMONT ST,N 10TH ST,,N 10TH ST,2019-09-12T00:00:00.000,1412,LAS VEGAS,CLARK,CLARK,667748.608199999,4004058.81159999
LVM230400090249,ALTA DR,,ALTA DR,OTHER,S VITANO ST,VITANO ST,2023-04-20T00:00:00.000,1502,LAS VEGAS,CLARK,CLARK,649094.983,4004135.4353
LVM210900073604,CEDAR AVE,,CEDAR AVE,N MOJAVE RD,,N MOJAVE RD,2021-09-17T00:00:00.000,1631,LAS VEGAS,CLARK,CLARK,670381.0415,4004461.9428
RPD23-13594,W 5TH ST,,W 5TH ST,N ARLINGTON AVE,,N ARLINGTON AVE,2023-08-02T00:00:00.000,1129,RENO,WASHOE,WASHOE,257748.845099999,4379442.74599999
LVM200400149318,E HARMON AVE,,E HARMON AVE,AUDRIE ST,,AUDRIE ST,2020-04-30T00:00:00.000,2323,LAS VEGAS,CLARK,CLARK,664943.4323,3997484.68859999
HP19-18484,N STEPHANIE ST,,N STEPHANIE ST,W WARM SPRINGS RD,,W WARM SPRINGS RD,2019-08-21T00:00:00.000,1513,HENDERSON,,,675972.8426,3991947.8429
LVMLLV220800052083,S FORT APACHE RD,,W TROPICANA AVE,W TROPICANA AVE,,S FORT APACHE RD,2022-08-13T00:00:00.000,1102,LAS VEGAS,CLARK,CLARK,653205.574699999,3996384.3922
LVM190500147270,E FLAMINGO RD,,E FLAMINGO RD,SPENCER ST,,SPENCER ST,2019-05-30T00:00:00.000,1625,LAS VEGAS,CLARK,CLARK,668434.979,3998283.49919999
LVM190900040602,W DEER SPRINGS WAY,,W DEER SPRINGS WAY,N TEE PEE LN,,N TEE PEE LN,2019-09-09T00:00:00.000,827,LAS VEGAS,CLARK,CLARK,652547.6851,4016853.6146
CCSO2019-6134,S CARSON ST,,S CARSON ST,MOSES ST,,MOSES ST,2019-09-10T00:00:00.000,1445,CARSON CITY,CARSON CITY,CARSON CITY,260633.039499999,4335482.958
LVM230400046491,E WARM SPRINGS RD,,WARM SPRINGS RD,OTHER,S BRUCE ST,S BRUCE ST,2023-04-11T00:00:00.000,749,LAS VEGAS,CLARK,CLARK,668815.5849,3991954.56819999
LVM190500042849,LEIGON WAY,,LEIGON WAY,E BONANZA RD,,E BONANZA RD,2019-05-09T00:00:00.000,1636,LAS VEGAS,CLARK,CLARK,672434.798899999,4004893.51879999
LVM221200010568,S NELLIS BLVD,,NELLIS BLVD,OTHER,E CHARLESTON BLVD,CHARLESTON BLVD,2022-12-03T00:00:00.000,1554,LAS VEGAS,CLARK,CLARK,674300.0037,4003323.6784
RPD21-3838,KIETZKE LN,,KIETZKE LN,E PECKHAM LN,,E PECKHAM LN,2021-03-04T00:00:00.000,1859,RENO,WASHOE,WASHOE,260138.4209,4374687.0642
NHP210501987,SR756,,SR756,OTHER,DO 2,Mile Post 2,2021-05-28T00:00:00.000,2305,,DOUGLAS,DOUGLAS,261839.3738,4311003.1763
NYSO19NY-2555,E GAMEBIRD RD,,E GAMEBIRD RD,S PRAIRIE AVE,,S PRAIRIE AVE,2019-07-27T00:00:00.000,724,,NYE,NYE,589548.154199999,4002262.61219999
NHP200202195,SR159,,SR159,CALICO BASIN RD,,CALICO BASIN RD,2020-02-29T00:00:00.000,1102,,CLARK,CLARK,644164.446299999,4000926.30619999
LVM230900041516,ARVILLE ST,,ARVILLE ST,SIRIUS AVE,,SIRIUS AVE,2023-09-12T00:00:00.000,1412,LAS VEGAS,CLARK,CLARK,662028.864,4000275.61109999
LVM230300040457,SPENCER ST,,SPENCER ST,E CACTUS AVE,,E CACTUS AVE,2023-03-10T00:00:00.000,602,LAS VEGAS,CLARK,CLARK,668785.689899999,3985588.62299999
LVM230900069819,S CIMARRON RD,,S CIMARRON RD,PEACE WAY,,PEACE WAY,2023-09-19T17:00:00.000,1426,LAS VEGAS,CLARK,CLARK,655705.9259,3997232.86669999
LVM230900081581,S NELLIS BLVD,,S NELLIS BLVD,BLANTON DR,,BLANTON DR,2023-09-22T17:00:00.000,2033,LAS VEGAS,CLARK,CLARK,674263.444299999,3997068.6301
LVM210500032140,N TONOPAH DR,,N TONOPAH DR,VEGAS DR,,VEGAS DR,2021-05-07T00:00:00.000,2011,LAS VEGAS,CLARK,CLARK,664565.008899999,4006406.3179
NLPD2112100021437,E CENTENNIAL PKWY,,E CENTENNIAL PKWY,LOSEE RD,,LOSEE RD,2021-12-10T00:00:00.000,736,NORTH LAS VEGAS,CLARK,CLARK,669060.007699999,4016244.65399999
RPD19-20745,KIETZKE LN,,KIETZKE LN,E PLUMB LN,,E PLUMB LN,2019-10-15T00:00:00.000,1744,RENO,WASHOE,WASHOE,260198.911199999,4376722.94119999
LVM230900017300,N GRAND CANYON DR,,N GRAND CANYON DR,PEACH SPRINGS AVE,,PEACH SPRINGS AVE,2023-09-05T00:00:00.000,1612,LAS VEGAS,CLARK,CLARK,652083.858099999,4019992.5098
LVM190500107711,W RUSSELL RD,,W RUSSELL RD,S FORT APACHE RD,,S FORT APACHE RD,2019-05-22T00:00:00.000,1447,LAS VEGAS,CLARK,CLARK,653127.908099999,3994727.88759999
LVM201000115232,N PECOS RD,,N PECOS RD,STEWART AVE,,STEWART AVE,2020-10-27T00:00:00.000,829,,CLARK,CLARK,671044.449199999,4004456.42259999
CLSD23087781,W HALEH AVE,,W HALEH AVE,S BUFFALO DR,,S BUFFALO DR,2023-08-15T00:00:00.000,1420,LAS VEGAS,CLARK,CLARK,656745.408599999,3985742.71289999
RPD21-17345,E 6TH ST,,E 6TH ST,SUTRO ST,,SUTRO ST,2021-09-16T00:00:00.000,1344,RENO,WASHOE,WASHOE,259468.4106,4379856.5536
HP21-06871,PEBBLE RD,,PEBBLE RD,S PECOS RD,,S PECOS RD,2021-04-17T00:00:00.000,1604,HENDERSON,CLARK,CLARK,671149.9994,3988700.8428
LVM230700131925,E CRAIG RD,,SR573,OTHER,N LAMB BLVD,SR610,2023-07-31T00:00:00.000,1323,LAS VEGAS,CLARK,CLARK,672528.6875,4012324.75
NLPD2111110019649,STOCKER ST,,STOCKER ST,W OWENS AVE,,W OWENS AVE,2021-11-11T00:00:00.000,1547,NORTH LAS VEGAS,CLARK,CLARK,667270.3013,4006451.38509999
LVM220100034259,W CRAIG RD,,SR573,OTHER,N RANCHO,SR599S,2022-01-09T00:00:00.000,916,LAS VEGAS,CLARK,CLARK,658802.875,4011974.75
LVM200200127550,S RAINBOW BLVD,,S RAINBOW BLVD,W CHARLESTON BLVD,,W CHARLESTON BLVD,2020-02-26T00:00:00.000,2058,LAS VEGAS,CLARK,CLARK,657954.523,4003342.85539999
LVM210900038565,BALLINGER DR,,BALLINGER DR,S SLOAN LN,,S SLOAN LN,2021-09-09T00:00:00.000,1725,LAS VEGAS,CLARK,CLARK,675667.970599999,4002371.80489999
SPPD20-1750,17TH ST,,17TH ST,TRABERT WY,,TRABERT WY,2020-02-25T00:00:00.000,1534,SPARKS,WASHOE,WASHOE,262378.317999999,4381330.94529999
RPD20-110246,KEYSTONE AVE,,KEYSTONE AVE,W 7TH ST,,W 7TH ST,2020-10-13T00:00:00.000,1740,RENO,WASHOE,WASHOE,256588.019,4379519.2703
LVM231200011015,FOGG ST,,FOGG ST,STEWART AVE,,STEWART AVE,2023-12-04T00:00:00.000,1015,LAS VEGAS,CLARK,CLARK,676726.4681,4004251.0679
LVM211000063045,ACC FAIRCENTER,,ACC FAIRCENTER,S DECATUR BLVD,,S DECATUR BLVD,2021-10-15T00:00:00.000,1641,LAS VEGAS,CLARK,CLARK,661349.896499999,3995000.8571
NLPD2201050000252,N DECATUR BLVD,,N DECATUR BLVD,W TROPICAL PKWY,,W TROPICAL PKWY,2022-01-05T00:00:00.000,725,NORTH LAS VEGAS,CLARK,CLARK,661070.446399999,4015281.5064
SPPD21-5415,ROCK BLVD,,ROCK BLVD,ODDIE BLVD,,ODDIE BLVD,2021-06-30T00:00:00.000,846,SPARKS,WASHOE,WASHOE,262664.131699999,4380953.4591
RPD19-10469,S SIERRA ST,,S SIERRA ST,ISLAND AVE,,ISLAND AVE,2019-06-02T00:00:00.000,1556,RENO,WASHOE,WASHOE,258161.3556,4378752.44629999
LVM190400138429,S RAINBOW BLVD,,S RAINBOW BLVD,W SAHARA AVE,,W SAHARA AVE,2019-04-28T00:00:00.000,1528,LAS VEGAS,CLARK,CLARK,658079.052099999,4001364.87099999
CCSO22-4680,EAGLE STATION LN,,EAGLE STATION LN,S CARSON ST,,S CARSON ST,2022-08-01T00:00:00.000,1339,CARSON CITY,CARSON CITY,CARSON CITY,260550.047899999,4334984.0269
LVM201200098940,S RAINBOW BLVD,,S RAINBOW BLVD,S SPRING VALLEY PKWY,,S SPRING VALLEY PKWY,2020-12-23T00:00:00.000,1752,LAS VEGAS,CLARK,CLARK,,
NLPD1904020006853,W LONE MOUNTAIN RD,,W LONE MOUNTAIN RD,SCOTT ROBINSON BLVD,,SCOTT ROBINSON BLVD,2019-04-02T00:00:00.000,1649,NORTH LAS VEGAS,CLARK,CLARK,664750.910899999,4012876.00269999
RPD21-9729,E 4TH ST,,E 4TH ST,N CENTER ST,,N CENTER ST,2021-06-03T00:00:00.000,1904,RENO,WASHOE,WASHOE,258237.161299999,4379391.83819999
NLPD2109230016432,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,OTHER,N MAGNET ST,OTHER,2021-09-24T00:00:00.000,1843,NORTH LAS VEGAS,CLARK,CLARK,,
LVM230100031827,STEWART AVE,,STEWART AVE,NELLIS BLVD,,NELLIS BLVD,2023-01-08T00:00:00.000,1900,LAS VEGAS,CLARK,CLARK,674272.035,4004156.856
LVM200800044533,PECOS MCLEOD INT,,PECOS MCLEOD INT,E DESERT INN RD,,E DESERT INN RD,2020-08-11T00:00:00.000,849,LAS VEGAS,CLARK,CLARK,670094.092299999,3999994.3496
LVM220600062348,E BRIDGER AVE,,E BRIDGER AVE,S MARYLAND PKWY,,S MARYLAND PKWY,2022-06-16T00:00:00.000,1901,LAS VEGAS,CLARK,CLARK,667758.948699999,4003699.21649999
LVM220100020017,E DESERT INN RD,,E DESERT INN RD,VISTA DEL MONTE DR,,VISTA DEL MONTE DR,2022-01-05T00:00:00.000,1520,LAS VEGAS,CLARK,CLARK,673696.3437,4000050.46309999
CCSO20-6981,S SALIMAN RD,,S SALIMAN RD,QUAIL RUN DR,,QUAIL RUN DR,2020-11-23T00:00:00.000,1715,,CARSON CITY,CARSON CITY,262201.687699999,4337311.0951
HP21-03588,W SUNSET RD,,W SUNSET RD,W FOSTER AVE,,W FOSTER AVE,2021-02-27T00:00:00.000,1750,HENDERSON,CLARK,CLARK,678794.0957,3992867.60119999
LVM190700055312,W MAULE AVE,,W MAULE AVE,OTHER,S FOXFIELD ST,OTHER,2019-07-11T00:00:00.000,1902,LAS VEGAS,CLARK,CLARK,,
SPPD21-10718,SPRINGLAND DR,,SPRINGLAND DR,BARING BLVD WB,,BARING BLVD WB,2021-12-18T00:00:00.000,1752,SPARKS,WASHOE,WASHOE,266691.658999999,4382048.33229999
LVM210200056949,N DURANGO DR,,N DURANGO DR,FARM RD,,FARM RD,2021-02-13T00:00:00.000,1600,LAS VEGAS,CLARK,CLARK,654204.999599999,4018740.1355
LVM221100083260,W SAHARA AVE,,W SAHARA AVE,ARVILLE ST,,ARVILLE ST,2022-11-22T00:00:00.000,1648,LAS VEGAS,CLARK,CLARK,661773.665099999,4001473.12289999
LVM220900110215,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,,,,2022-09-27T00:00:00.000,2047,LAS VEGAS,CLARK,CLARK,688809.371399999,4027766.29849999
NYSO20NY-3583,OTHER,SMOKY VALLEY,OTHER,OTHER,BUFFALOBERRY,OTHER,2020-10-14T00:00:00.000,755,,NYE,NYE,478570.452899999,4215242.54089999
HP22-01146,SUNRIDGE HEIGHTS PKWY,,SUNRIDGE HEIGHTS PKWY,DASHWOOD ST,,DASHWOOD ST,2022-01-19T00:00:00.000,742,HENDERSON,CLARK,CLARK,671425.518699999,3984793.88509999
HP2223305,BICENTENNIAL PKWY,,BICENTENNIAL PKWY,VIA FIRENZE,,VIA FIRENZE,2022-11-30T00:00:00.000,1240,HENDERSON,CLARK,CLARK,669288.820799999,3979002.20209999
LVM230100005844,E CLEVELAND AVE,,E CLEVELAND AVE,NELLIS BLVD,,NELLIS BLVD,2023-01-02T00:00:00.000,1039,LAS VEGAS,CLARK,CLARK,674041.013399999,4001917.18019999
NHP190901307,OTHER,EASTERN NB,OTHER,OTHER,US95/EASTERN NB OFF RAMP,OTHER,2019-09-16T00:00:00.000,1314,RENO,CLARK,CLARK,669449.375,4004383.25
NHP230100582,E SUNSET RD,,SUNSET RD,OTHER,SUNSET RD W TO US95 N,SUNSET RD TO US95N INT64,2023-01-06T00:00:00.000,1511,,CLARK,CLARK,677399.730299999,3992818.2214
LVM210800121341,OTHER,E LAKE MEAD BLVD,OTHER,OTHER,GLACIER AVE,OTHER,2021-08-28T00:00:00.000,2151,LAS VEGAS,CLARK,CLARK,676192.8569,4007479.2659
LVM230400100332,RELIC ST,,RELIC ST,ATTIC GRACE AVE,,ATTIC GRACE AVE,2023-04-22T00:00:00.000,1811,LAS VEGAS,CLARK,CLARK,653514.8207,4017016.54279999
LVM220400038162,W TWAIN AVE,,W TWAIN AVE,DUNEVILLE ST,,DUNEVILLE ST,2022-04-09T00:00:00.000,1744,LAS VEGAS,CLARK,CLARK,660124.1484,3998942.45509999
NLPD2109100015580,W CHEYENNE AVE,,SR574,N MARTIN L KING BLVD,,N MARTIN L KING BLVD,2021-09-10T00:00:00.000,1816,NORTH LAS VEGAS,CLARK,CLARK,665307.837899999,4009661.82569999
LVM200500139694,BOULDER HWY,,BOULDER HWY,MAYORGA ST,,MAYORGA ST,2020-05-28T00:00:00.000,2127,LAS VEGAS,CLARK,CLARK,672550.945399999,3999965.56369999
LVM210300138499,MOHAWK ST,,MOHAWK ST,W CHARLESTON BLVD,,W CHARLESTON BLVD,2021-03-30T00:00:00.000,1058,LAS VEGAS,CLARK,CLARK,660574.8727,4003077.08809999
HP22-08484,N STEPHANIE ST,,N STEPHANIE ST,W SUNSET RD,,W SUNSET RD,2022-05-02T00:00:00.000,1430,HENDERSON,CLARK,CLARK,675965.6233,3992624.0425
LVM200800008162,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,OTHER,WYNN LAS VEGAS,OTHER,2020-08-02T00:00:00.000,2307,LAS VEGAS,CLARK,CLARK,665063.9099,4000043.16589999
LVM220500075932,E CHARLESTON BLVD,,E CHARLESTON BLVD,OTHER,NELLIS,OTHER,2022-05-19T00:00:00.000,1051,LAS VEGAS,CLARK,CLARK,674307.741999999,4003328.51129999
SPPD21-6892,SULLIVAN LN,,SULLIVAN LN,OTHER,,PRATER WAY,2021-08-13T00:00:00.000,1656,SPARKS,WASHOE,WASHOE,261825.745699999,4380131.93439999
LVM231200089830,W MAULE AVE,,W MAULE AVE,S FORT APACHE RD,,S FORT APACHE RD,2023-12-27T00:00:00.000,1509,LAS VEGAS,CLARK,CLARK,653313.5257,3992263.6016
LVM220400023674,OTHER,S PALOS VERDES ST,OTHER,OTHER,E FLAMINGO RD,OTHER,2022-04-06T00:00:00.000,1124,LAS VEGAS,CLARK,CLARK,666452.689699999,3998268.10119999
CCSO22-3866,OTHER,,IR580N,HWY 50 E,,IR580N TO US50E WB INT5,2022-06-23T00:00:00.000,2305,CARSON CITY,CARSON CITY,CARSON CITY,263273.936599999,4339740.7671
RPD23-12741,NORTHTOWNE LN,,NORTHTOWNE LN,MCCARRAN BLVD,,SR659,2023-07-21T00:00:00.000,1523,RENO,WASHOE,WASHOE,260947.6862,4382077.32469999
NLPD2005090007792,N 5TH ST,,N 5TH ST,E CENTENNIAL PKWY,,E CENTENNIAL PKWY,2020-05-09T00:00:00.000,2018,NORTH LAS VEGAS,CLARK,CLARK,667514.4445,4016125.63829999
LVM231000037631,E COLORADO AVE,,COLORADO AVE,OTHER,COMMERCE,COMMERCE ST,2023-10-11T00:00:00.000,2031,LAS VEGAS,CLARK,CLARK,665983.187699999,4002846.0909
CLSD23098520,CORONADO ISLAND ST,,CORONADO ISLAND ST,W ROBINDALE RD,,W ROBINDALE RD,2023-09-08T00:00:00.000,752,LAS VEGAS,CLARK,CLARK,659611.8573,3990852.7495
LVM200400032456,SIRIUS AVE,,SIRIUS AVE,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2020-04-07T00:00:00.000,1444,LAS VEGAS,CLARK,CLARK,662829.281,4000305.0795
RPDRP23-4859,S VIRGINIA ST,,S VIRGINIA ST,E PECKHAM LN,,E PECKHAM LN,2023-03-18T00:00:00.000,300,RENO,WASHOE,WASHOE,259702.223899999,4374581.8153
LVM190500027866,E SAHARA AVE,,E SAHARA AVE,S LAMB BLVD,,S LAMB BLVD,2019-05-06T00:00:00.000,1631,LAS VEGAS,CLARK,CLARK,672379.87,4001656.8727
LVM200900036393,W TROPICANA AVE,,W TROPICANA AVE,FIORE BELLA BLVD,,FIORE BELLA BLVD,2020-09-08T00:00:00.000,1830,,CLARK,CLARK,651407.3282,3996370.11999999
HP22-23417,N STEPHANIE ST,,W HORIZON RIDGE PKWY,E HORIZON RIDGE PKWY,,S STEPHANIE ST,2022-12-01T00:00:00.000,1812,HENDERSON,CLARK,CLARK,676009.868599999,3988127.87069999
LVM221000101063,W WINDMILL LN,,W WINDMILL LN,EL CAMINO RD,,EL CAMINO RD,2022-10-26T00:00:00.000,1540,LAS VEGAS,CLARK,CLARK,659440.5382,3990043.87529999
LVM211000049916,E CHARLESTON BLVD,,E CHARLESTON BLVD,OTHER,HILLSIDE,OTHER,2021-10-12T00:00:00.000,1739,LAS VEGAS,CLARK,CLARK,668169.1911,4003187.1894
LVM200200032672,E TROPICANA AVE,,E TROPICANA AVE,LARKSPUR ST,,LARKSPUR ST,2020-02-07T00:00:00.000,1534,LAS VEGAS,CLARK,CLARK,673791.2181,3996795.0921
LVM190900121590,BEVERLY WAY,,BEVERLY WAY,E SAHARA AVE,,E SAHARA AVE,2019-09-25T00:00:00.000,1816,LAS VEGAS,CLARK,CLARK,666665.475599999,4001494.3695
HP20-01073,PATRICK LN,,PATRICK LN,WHITNEY RANCH DR,,WHITNEY RANCH DR,2020-01-16T00:00:00.000,710,HENDERSON,CLARK,CLARK,675009.256599999,3994372.8779
LVM230100104499,E OAKEY BLVD,,E OAKEY BLVD,MARYLAND PKWY,,MARYLAND PKWY,2023-01-26T00:00:00.000,1730,LAS VEGAS,CLARK,CLARK,667607.1315,4002367.0556
NLPD2105210008503,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,HAMILTON ST,,HAMILTON ST,2021-05-21T00:00:00.000,1501,NORTH LAS VEGAS,CLARK,CLARK,668641.1906,4007698.38209999
NLPD2102040002081,E BROOKS AVE,,E BROOKS AVE,CIVIC CENTER DR,,CIVIC CENTER DR,2021-02-04T00:00:00.000,1449,NORTH LAS VEGAS,CLARK,CLARK,668907.896999999,4009322.4578
LVM190600085761,S RANCHO DR,,S RANCHO DR,MASON AVE,,MASON AVE,2019-06-18T00:00:00.000,1646,LAS VEGAS,CLARK,CLARK,664354.746,4002762.56719999
CLSD22124441,S TORREY PINES DR,,S TORREY PINES DR,W MESA VERDE LN,,W MESA VERDE LN,2022-11-18T00:00:00.000,750,LAS VEGAS,CLARK,CLARK,659045.9983,3990412.9482
SPPD20-1811,E LINCOLN WY,,E LINCOLN WY,SCHEELS DR,,SCHEELS DR,2020-02-27T00:00:00.000,1649,SPARKS,WASHOE,WASHOE,266335.706199999,4379531.24159999
HP20-14400,GRAND HILLS DR,,GRAND HILLS DR,MARA LN,,MARA LN,2020-08-19T00:00:00.000,708,HENDERSON,CLARK,CLARK,670770.4977,3983312.08369999
NHP201000075,OTHER,SR 28,OTHER,OTHER,VILLAGE BLVD,OTHER,2020-10-01T00:00:00.000,1842,,WASHOE,WASHOE,245202.0136,4348641.8815
LVM210400046534,N JONES BLVD,,N JONES BLVD,CARL AVE,,CARL AVE,2021-04-11T00:00:00.000,516,LAS VEGAS,CLARK,CLARK,659686.305499999,4006718.06069999
BCPD22BC0946,UTAH ST,,UTAH ST,ADAMS BLVD,,ADAMS BLVD,2022-09-08T00:00:00.000,2008,BOULDER CITY,CLARK,CLARK,696379.004599999,3982946.5337
LVM210100072679,UPLAND BLVD,,UPLAND BLVD,ALTA DR,,ALTA DR,2021-01-16T00:00:00.000,1937,LAS VEGAS,CLARK,CLARK,660317.179999999,4003797.5434
LVM230800014205,ALAMEDA AVE,,ALAMEDA AVE,N SANDHILL RD,,N SANDHILL RD,2023-08-04T00:00:00.000,1547,LAS VEGAS,CLARK,CLARK,671850.9347,4004355.03079999
RPD22-14392,VASSAR ST,,VASSAR ST,TERMINAL WAY,,TERMINAL WAY,2022-08-03T00:00:00.000,1944,RENO,WASHOE,WASHOE,261225.4828,4377395.5864
NHP211101495,OTHER,BOULDER HWY N,OTHER,OTHER,BOULDER HWY TO US95 N,OTHER,2021-11-20T00:00:00.000,915,LAS VEGAS,CLARK,CLARK,,
CCSO19-8372,OLD CLEAR CREEK RD,,OLD CLEAR CREEK RD,,,,2019-12-13T00:00:00.000,1015,CARSON CITY,CARSON CITY,CARSON CITY,262001.5778,4341736.13269999
LVM200700042710,N PECOS RD,,N PECOS RD,E BONANZA RD,,E BONANZA RD,2020-07-10T00:00:00.000,1207,LAS VEGAS,CLARK,CLARK,671035.078399999,4004868.55489999
LVM210500003581,DEAN MARTIN DR,,DEAN MARTIN DR,W ROBINDALE RD,,W ROBINDALE RD,2021-05-01T00:00:00.000,2020,LAS VEGAS,CLARK,CLARK,663615.099299999,3991004.00769999
HP20-06557,SUNSET RD,,SUNSET RD,E SUNSET WAY,,E SUNSET WAY,2020-04-10T00:00:00.000,800,HENDERSON,CLARK,CLARK,673680.4786,3993579.6664
RPD23-4665,STEWART ST,,STEWART ST,S WELLS AVE,,S WELLS AVE,2023-03-15T00:00:00.000,1835,RENO,WASHOE,WASHOE,259044.3157,4378485.1345
LVM210800115107,TIERRA BUENA DR,,TIERRA BUENA DR,E CHARLESTON BLVD,,E CHARLESTON BLVD,2021-08-27T00:00:00.000,1338,LAS VEGAS,CLARK,CLARK,675790.858599999,4003399.55089999
LVM190600033267,WESTERN AVE,,WESTERN AVE,W OAKEY BLVD,,W OAKEY BLVD,2019-06-07T00:00:00.000,2311,LAS VEGAS,CLARK,CLARK,665300.646499999,4002347.49609999
HP21-05205,WIGWAM PKWY,,WIGWAM PKWY,N STEPHANIE ST,,N STEPHANIE ST,2021-03-24T00:00:00.000,1023,HENDERSON,CLARK,CLARK,675955.130699999,3989539.38189999
CCSO23-6294,KOONTZ LN,,KOONTZ LN,SILVER SAGE DR,,SILVER SAGE DR,2023-10-07T00:00:00.000,1157,CARSON CITY,CARSON CITY,CARSON CITY,261135.1047,4335266.5657
