CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
CCSO21-4608,S SALIMAN RD,,S SALIMAN RD,E 5TH ST,,E 5TH ST,2021-07-09T00:00:00.000,2114,,CARSON CITY,CARSON CITY,,
NLPD2003270005754,W ANN RD,,W ANN RD,N DECATUR BLVD,,N DECATUR BLVD,2020-03-27T00:00:00.000,1620,NORTH LAS VEGAS,CLARK,CLARK,661052.9687,4014453.56719999
LVM230900069901,E SUNSET RD,,SR562,PECOS RD,,S PECOS RD,2023-09-20T00:00:00.000,1454,LAS VEGAS,CLARK,CLARK,671022.2317,3993558.7346
RPD23-9584,E 4TH ST,,E 4TH ST,LINE DR,,LINE DR,2023-05-29T00:00:00.000,2055,RENO,WASHOE,WASHOE,259971.0952,4379741.02199999
LVM221200063066,W LAKE MEAD BLVD,,LAKE MEAD BLVD,N RAINBOW BLVD,,RAINBOW BLVD,2022-12-16T00:00:00.000,1452,LAS VEGAS,CLARK,CLARK,658061.928999999,4007119.0215
CLSD22086557,S GRAND CANYON DR,,S GRAND CANYON DR,W FORD AVE,,W FORD AVE,2022-08-22T00:00:00.000,859,LAS VEGAS,CLARK,CLARK,652541.739,3988577.5283
RPD23-6525,S VIRGINIA ST,,S VIRGINIA ST,W PATRIOT BLVD,,E PATRIOT BLVD,2023-04-13T00:00:00.000,1241,RENO,WASHOE,WASHOE,261036.5432,4370666.66469999
NHP220200671,SR445,,SR445,LOS ALTOS PKWY,,LOS ALTOS PKWY,2022-02-11T00:00:00.000,355,RENO,WASHOE,WASHOE,264163.996199999,4384362.788
LVM190800146315,E SAHARA AVE,,E SAHARA AVE,TREE LINE DR,,TREE LINE DR,2019-08-30T00:00:00.000,726,LAS VEGAS,CLARK,CLARK,676736.681499999,4001772.36749999
HP23-11182,ST ROSE PKWY,,ST ROSE PKWY,BOWES AVE,,BOWES AVE,2023-06-11T00:00:00.000,2044,HENDERSON,CLARK,CLARK,665150.482599999,3981975.458
LVM210200026952,PACIFIC SUMMIT ST,,PACIFIC SUMMIT ST,E SAHARA AVE,,E SAHARA AVE,2021-02-06T00:00:00.000,2231,,CLARK,CLARK,676013.124699999,4001784.31839999
LVM190700060685,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,OTHER,S BOB STUPAK AVE,OTHER,2019-07-12T00:00:00.000,2106,LAS VEGAS,CLARK,CLARK,665921.6128,4001737.0844
LVM200100004578,KOVAL LN,,KOVAL LN,E HARMON AVE,,E HARMON AVE,2020-01-01T00:00:00.000,2046,LAS VEGAS,CLARK,CLARK,665267.2922,3997383.60659999
LVM210700091976,N 21ST ST,,N 21ST ST,MARLIN AVE,,MARLIN AVE,2021-07-20T00:00:00.000,1908,LAS VEGAS,CLARK,CLARK,669032.0213,4004154.3175
ELPD2022-04720,IDAHO ST,,IDAHO ST,BOYD DR,,BOYD DR,2022-03-15T00:00:00.000,20,ELKO,ELKO,ELKO,605435.894399999,4522397.18469999
LVM230500126563,SOPRANO LN,,SOPRANO LN,TRENT AVE,,TRENT AVE,2023-05-25T00:00:00.000,1845,LAS VEGAS,CLARK,CLARK,659959.652999999,4003373.0063
LVM220400021235,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,FASHION SHOW DR,FASHION SHOW DRIVE,FASHION SHOW DR,2022-04-05T00:00:00.000,2003,LAS VEGAS,CLARK,CLARK,664884.1693,3999658.7499
LVM201200051262,S RAINBOW BLVD,,S RAINBOW BLVD,ENDORA DR,,ENDORA DR,2020-12-12T00:00:00.000,1743,,CLARK,CLARK,658126.744599999,3998491.53439999
SPPD20-8834,NUGGET AVE,,NUGGET AVE,S MCCARRAN BL,,S MCCARRAN BL,2020-11-23T00:00:00.000,1722,SPARKS,WASHOE,WASHOE,264582.642199999,4379472.3966
LVM210800026919,S EASTERN AVE,,S EASTERN AVE,E SAHARA AVE,,E SAHARA AVE,2021-08-07T00:00:00.000,1001,LAS VEGAS,CLARK,CLARK,669251.5032,4001587.89839999
LVM201000009174,W LONE MOUNTAIN RD,,W LONE MOUNTAIN RD,RANCHO DR N,,RANCHO DR N,2020-10-02T00:00:00.000,2308,LAS VEGAS,CLARK,CLARK,658127.7691,4012855.8691
NLPD2303260006035,E CARTIER AVE,,E CARTIER AVE,WHITE OAK RD,,WHITE OAK RD,2023-03-26T00:00:00.000,1900,NORTH LAS VEGAS,CLARK,CLARK,668242.6369,4008499.5294
RPD23-21762,KIETZKE LN,,KIETZKE LN,OTHER,GENTRY,GENTRY WAY,2023-11-26T00:00:00.000,1841,RENO,WASHOE,WASHOE,260167.016999999,4375417.5668
RPD22-9053,KIETZKE LN,,KIETZKE LN,E MOANA LN,,E MOANA LN,2022-05-16T00:00:00.000,2141,RENO,WASHOE,WASHOE,260148.220499999,4375102.26329999
LVM190400037298,FREMONT ST,,FREMONT ST,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,2019-04-08T00:00:00.000,1319,LAS VEGAS,CLARK,CLARK,667226.708999999,4004321.4517
LVM210600023054,W FLAMINGO RD,,W FLAMINGO RD,S JONES BLVD,,S JONES BLVD,2021-06-05T00:00:00.000,2109,LAS VEGAS,CLARK,CLARK,659595.2516,3998105.0917
LVM190100047907,E OGDEN AVE,,E OGDEN AVE,N 8TH ST,,N 8TH ST,2019-01-10T00:00:00.000,1703,LAS VEGAS,CLARK,CLARK,667598.488699999,4004298.2903
LVM220600032145,FLAMINGO ARROYO CT,,FLAMINGO ARROYO CT,EMERSON AVE,,EMERSON AVE,2022-06-09T00:00:00.000,712,LAS VEGAS,CLARK,CLARK,670232.043399999,3999590.29729999
LVM220200006027,W TROPICANA AVE,,W TROPICANA AVE,S RAINBOW BLVD,,S RAINBOW BLVD,2022-02-02T00:00:00.000,1111,LAS VEGAS,CLARK,CLARK,658430.161399999,3996454.44549999
RPD22-8899,S VIRGINIA ST,,S VIRGINIA ST,HILLCREST DR,,HILLCREST DR,2022-05-14T00:00:00.000,1310,RENO,WASHOE,WASHOE,259023.406299999,4376537.60799999
LVM210800109711,S DECATUR BLVD,,S DECATUR BLVD,SR160N,,SR160N,2021-08-26T00:00:00.000,754,LAS VEGAS,CLARK,CLARK,661461.9767,3989044.38399999
HP21-17634,N ARROYO GRANDE BLVD,,N ARROYO GRANDE BLVD,SANTIAGO DR,,SANTIAGO DR,2021-09-23T00:00:00.000,713,HENDERSON,CLARK,CLARK,675173.475899999,3991126.31469999
LVM200100036635,W FLAMINGO RD,,W FLAMINGO RD,REDWOOD ST,,REDWOOD ST,2020-01-08T00:00:00.000,1445,LAS VEGAS,CLARK,CLARK,658427.1604,3998087.04169999
FAPDTA21-0073,E WILLIAMS AVE,,E WILLIAMS AVE,N MAINE ST,,N MAINE ST,2021-07-08T00:00:00.000,948,FALLON,CHURCHILL,CHURCHILL,347154.625,4370979.5
LVM191100083478,S NELLIS BLVD,,S NELLIS BLVD,E HARMON AVE,,E HARMON AVE,2019-11-18T00:00:00.000,1506,LAS VEGAS,CLARK,CLARK,674229.3315,3997615.71609999
LVM231000102843,E OAKEY BLVD,,E OAKEY BLVD,LAS VEGAS BLVD,,LAS VEGAS BLVD,2023-10-30T00:00:00.000,1717,LAS VEGAS,CLARK,CLARK,666206.2593,4002300.47069999
NLPD2107060011352,ALIANTE PKWY,,W CENTENNIAL PKWY,W CENTENNIAL PKWY,,ALIANTE PKWY,2021-07-06T00:00:00.000,253,NORTH LAS VEGAS,CLARK,CLARK,663261.800999999,4016137.9591
LVM230500058830,S DECATUR BLVD,,S DECATUR BLVD,W DESERT INN RD,,W DESERT INN RD,2023-05-12T00:00:00.000,1906,LAS VEGAS,CLARK,CLARK,661241.600399999,4000018.9699
NLPD2111150019887,N PECOS RD,,N PECOS RD,E ROME BLVD,,E ROME BLVD,2021-11-15T00:00:00.000,1229,NORTH LAS VEGAS,CLARK,CLARK,670769.938799999,4016709.0841
NHP191102238,OTHER,US95,OTHER,OTHER,MILE MARKER 31,OTHER,2019-11-25T00:00:00.000,1813,,CLARK,CLARK,688149.271099999,3943119.7157
NLPD2012250021165,LAKE MEAD BLVD,,LAKE MEAD BLVD,LAS VEGAS BLVD,,LAS VEGAS BLVD,2020-12-25T00:00:00.000,339,NORTH LAS VEGAS,CLARK,CLARK,668215.125,4007286.0
LVM190600103849,N SHAUMBER RD,,N SHAUMBER RD,FARM RD,,FARM RD,2019-06-22T00:00:00.000,1045,LAS VEGAS,CLARK,CLARK,650044.6325,4018423.56
RPD19-1365,WEDEKIND RD,,WEDEKIND RD,PATTON DR,,PATTON DR,2019-01-20T00:00:00.000,1806,RENO,WASHOE,WASHOE,259631.9652,4381431.28099999
LVM220600070842,FREMONT ST,,FREMONT ST,10TH ST,,10TH ST,2022-06-18T00:00:00.000,1833,LAS VEGAS,CLARK,CLARK,667745.246,4004057.99349999
YPD21YE-0004,OTHER,ALLY WAY BETWEEN NORTH CENTER AND NORTH WEST ST,ALLY WAY BETWEEN NORTH CENTER AND NORTH WEST ST,OTHER,N WEST ST,N WEST ST,2021-01-03T00:00:00.000,1011,YERINGTON,LYON,LYON,,
LVM210200054545,E CHARLESTON BLVD,,E CHARLESTON BLVD,S CASINO CENTER BLVD,,S CASINO CENTER BLVD,2021-02-13T00:00:00.000,16,LAS VEGAS,CLARK,CLARK,666323.496899999,4003151.33919999
LVM190100017721,KAREN AVE,,KAREN AVE,S MARYLAND PKWY,,S MARYLAND PKWY,2019-01-04T00:00:00.000,1028,LAS VEGAS,CLARK,CLARK,667571.1501,4001156.52089999
LVM221100029166,E FLAMINGO RD,,SR592,OTHER,SANDHILL RD,SANDHILL RD,2022-11-08T00:00:00.000,1648,LAS VEGAS,CLARK,CLARK,671726.6166,3998420.2202
NLPD2209070016946,CRAIG RD,,W CRAIG RD,CLAYTON ST,,CLAYTON ST,2022-09-07T00:00:00.000,1217,NORTH LAS VEGAS,CLARK,CLARK,664523.0625,4012059.87609999
LVM221000077486,W CHEYENNE AVE,,W CHEYENNE AVE,GENTLE BREEZE ST,,GENTLE BREEZE ST,2022-10-20T00:00:00.000,1726,LAS VEGAS,CLARK,CLARK,658283.367999999,4009557.86439999
LVM231200068333,S RAINBOW BLVD,,SR595,OTHER,SPRING VALLEY PKWY,SPRING VALLEY PKWY,2023-12-20T00:00:00.000,1842,LAS VEGAS,CLARK,CLARK,658140.027499999,3997659.94319999
LVM210100091100,FAIRBANKS RD,,FAIRBANKS RD,S JONES BLVD,,S JONES BLVD,2021-01-20T00:00:00.000,2120,LAS VEGAS,CLARK,CLARK,659459.841699999,3997894.4342
NHP201001189,US95,,US95,OTHER,MILE MARKER 62,OTHER,2020-10-17T00:00:00.000,2321,,NYE,NYE,524301.235999999,4087790.98049999
LVM190700046115,E OAKEY BLVD,,E OAKEY BLVD,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,2019-07-09T00:00:00.000,2154,LAS VEGAS,CLARK,CLARK,666258.5913,4002303.5247
LVM190100014687,BOULDER HWY,,BOULDER HWY,OTHER,IDEAL DR,OTHER,2019-01-03T00:00:00.000,1744,LAS VEGAS,CLARK,CLARK,671370.118599999,4001163.69419999
WWPD202300007180,W WENDOVER BLVD,,WENDOVER BLVD,ARIA BLVD,,US93A,2023-06-25T00:00:00.000,127,WEST WENDOVER,ELKO,ELKO,749595.2289,4513626.8427
LVM210200078462,S MARYLAND PKWY,,S MARYLAND PKWY,E FLAMINGO RD,,E FLAMINGO RD,2021-02-18T00:00:00.000,1305,LAS VEGAS,CLARK,CLARK,667596.419099999,3998258.4526
NHP201001291,HOT SPRINGS RD,,HOT SPRINGS RD,PINE LN,,PINE LN,2020-10-19T00:00:00.000,1912,,CARSON CITY,CARSON CITY,261519.413399999,4341176.675
LVM220200111168,AIRPORT CONNECTOR NB TO T3 DEPARTURES,,AIRPORT CONNECTOR NB TO T3 DEPARTURES,T3 EXIT TO AIRPORT CONNECTOR NB/FLIGHT PATH AVE,,T3 EXIT TO AIRPORT CONNECTOR NB/FLIGHT PATH AVE,2022-02-27T00:00:00.000,658,LAS VEGAS,CLARK,CLARK,667149.970599999,3995083.0021
NLPD2105190008369,LOSEE RD,,LOSEE RD,AEROJET WAY,,AEROJET WAY,2021-05-19T00:00:00.000,1207,NORTH LAS VEGAS,CLARK,CLARK,669238.473,4011761.7824
NLPD2105010007257,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,BELMONT,,BELMONT,2021-05-01T00:00:00.000,1821,NORTH LAS VEGAS,CLARK,CLARK,670117.0004,4008821.99699999
RPD19-24971,EVERGREEN ST,,EVERGREEN ST,SOUTH MEADOWS PKWY,,SOUTH MEADOWS PKWY,2019-12-16T00:00:00.000,1522,RENO,WASHOE,WASHOE,263422.891499999,4369407.0548
LVM191200125388,E NAPLES DR,,E NAPLES DR,SWENSON ST,,SWENSON ST,2019-12-27T00:00:00.000,1739,LAS VEGAS,CLARK,CLARK,666538.603299999,3997255.49279999
LVM201000073551,W SAHARA AVE,,W SAHARA AVE,S RANCHO DR,,S RANCHO DR,2020-10-17T00:00:00.000,1035,LAS VEGAS,CLARK,CLARK,664359.056699999,4001497.45659999
NHP190902171,OTHER,IR15 NORTHBOUND,OTHER,OTHER,MILE MARKER 24,OTHER,2019-09-26T00:00:00.000,1059,,CLARK,CLARK,661715.213299999,3975363.20109999
LVM230800092900,S HUALAPAI WAY,,S HUALAPAI WAY,W CHARLESTON BLVD,,W CHARLESTON BLVD,2023-08-25T17:00:00.000,2051,LAS VEGAS,CLARK,CLARK,651652.3058,4002898.4032
LVM201200002017,E FORD AVE,,E FORD AVE,S EASTERN AVE,,S EASTERN AVE,2020-12-01T00:00:00.000,1213,,CLARK,CLARK,669525.7026,3989055.18109999
NHP201200185,US395,,US395,OTHER,CENTERTOWN DR.,OTHER,2020-12-02T00:00:00.000,1947,,DOUGLAS,DOUGLAS,261166.863099999,4314451.3584
LVM231000104690,ARVILLE ST,,ARVILLE ST,W VIKING RD,,W VIKING RD,2023-10-31T00:00:00.000,901,LAS VEGAS,CLARK,CLARK,662055.603699999,3998655.0393
LVM201100107834,E CHARLESTON BLVD,,E CHARLESTON BLVD,N PECOS RD,,N PECOS RD,2020-11-25T00:00:00.000,1430,LAS VEGAS,CLARK,CLARK,670810.3585,4003234.68439999
LVM220600019606,E HARMON AVE,,E HARMON AVE,PARADISE RD,,PARADISE RD,2022-06-05T00:00:00.000,2214,LAS VEGAS,CLARK,CLARK,666289.5085,3997505.2214
RPD21-7250,HOLCOMB AVE,,HOLCOMB AVE,CHENEY ST,,CHENEY ST,2021-04-27T00:00:00.000,2009,RENO,WASHOE,WASHOE,258718.7357,4378056.16579999
NLPD1905240010739,SPICEBUSH ST,,SPICEBUSH ST,E FISHER AVE,,E FISHER AVE,2019-05-24T00:00:00.000,1906,NORTH LAS VEGAS,CLARK,CLARK,671062.0135,4014022.32379999
WASO21-1450,ORIOLE WAY,,ORIOLE WAY,SOUTHWOOD BLVD,,SOUTHWOOD BLVD,2021-04-02T00:00:00.000,1615,INCLINE VILLAGE,WASHOE,WASHOE,244527.7788,4348598.6676
LVM200100099595,CHARMAINE ST,,CHARMAINE ST,E COLORADO AVE,,E COLORADO AVE,2020-01-21T00:00:00.000,1806,LAS VEGAS,CLARK,CLARK,672853.607599999,4002937.04089999
NLPD1909060018214,TOSCANINI WAY,,TOSCANINI WAY,SCOTT ROBINSON BLVD,,SCOTT ROBINSON BLVD,2019-09-06T00:00:00.000,701,NORTH LAS VEGAS,CLARK,CLARK,664713.1083,4010710.6442
HP20-00424,E TEXAS AVE,,E TEXAS AVE,BOULDER HWY S,,BOULDER HWY S,2020-01-07T00:00:00.000,1313,HENDERSON,CLARK,CLARK,682074.658499999,3989903.32699999
LVM230900035270,PALOS VERDES ST,,SR592,FLAMINGO RD,,PALOS VERDES ST,2023-09-10T00:00:00.000,2029,LAS VEGAS,CLARK,CLARK,666463.032999999,3998259.0526
LVM220400089069,LAS VEGAS BLVD N,,LAS VEGAS BLVD N,N LAMB BLVD,N LAMB BLVD,N LAMB BLVD,2022-04-21T00:00:00.000,1424,LAS VEGAS,CLARK,CLARK,672547.753299999,4010810.1172
LVM200300142902,W CHEYENNE AVE,,W CHEYENNE AVE,N EL CAPITAN WAY,,N EL CAPITAN WAY,2020-03-30T00:00:00.000,1406,LAS VEGAS,CLARK,CLARK,653882.4401,4009552.5832
NHP210602368,US95,,US95,OTHER,SR604 ON RAMP,OTHER,2021-06-30T00:00:00.000,356,,CLARK,CLARK,667114.545699999,4004936.37619999
LVM190200059582,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,CAESARS PALACE DR,,CAESARS PALACE DR,2019-02-13T00:00:00.000,1953,LAS VEGAS,CLARK,CLARK,664440.582399999,3998512.6037
NHP210100569,SR431,,SR431,OTHER,MILE MARKER 6,OTHER,2021-01-09T00:00:00.000,1318,,WASHOE,WASHOE,247657.0601,4353100.1599
RPD21-3270,S VIRGINIA ST,,S VIRGINIA ST,E PECKHAM LN,,E PECKHAM LN,2021-02-23T00:00:00.000,1730,RENO,WASHOE,WASHOE,259648.188199999,4374723.79309999
LVM200500147332,E OWENS AVE,,W OWENS AVE,OTHER,DAVIS PL,DAVIS PL,2020-05-30T00:00:00.000,1603,LAS VEGAS,CLARK,CLARK,667439.652599999,4006455.1192
LVM210200099919,MONTICELLO DR,,MONTICELLO DR,ALAMO CIR,,ALAMO CIR,2021-02-22T00:00:00.000,2034,LAS VEGAS,CLARK,CLARK,659615.176599999,4003662.775
RPD22-10190,SUTRO ST,,SUTRO ST,CASTLE WAY,,CASTLE WAY,2022-06-03T00:00:00.000,708,RENO,WASHOE,WASHOE,259508.1282,4380805.11439999
NHP230201067,IR15N,IR15,IR15N,,MM60CL,Mile Post 60,2023-02-15T00:00:00.000,1943,LAS VEGAS,CLARK,CLARK,685957.375699999,4022090.0171
LVM230600109048,BOULDER HWY,BOULDER HWY,SR582N,E RUSSELL RD,E RUSSELL RD,E RUSSELL RD,2023-06-23T00:00:00.000,2255,LAS VEGAS,CLARK,CLARK,677170.9281,3995110.46759999
RPD19-21153,N CENTER ST,,N CENTER ST,E COMMERCIAL RW,,E COMMERCIAL RW,2019-10-21T00:00:00.000,1544,RENO,WASHOE,WASHOE,258276.4795,4379193.3606
LVM230100102278,DALECREST DR,,DALECREST DR,W ALEXANDER RD,,W ALEXANDER RD,2023-01-26T00:00:00.000,748,LAS VEGAS,CLARK,CLARK,657257.217799999,4011202.5763
RPD21-6209,LAKE ST,,LAKE ST,E COMMERCIAL ROW,,E COMMERCIAL ROW,2021-04-11T00:00:00.000,1953,RENO,WASHOE,WASHOE,258386.712299999,4379229.0281
LVM200100009991,E FLAMINGO RD,,E FLAMINGO RD,KOVAL LN,,KOVAL LN,2020-01-02T00:00:00.000,2212,LAS VEGAS,CLARK,CLARK,665389.1824,3998208.00479999
LVM210500047184,W TROPICANA AVE,,W TROPICANA AVE,POLARIS AVE,,POLARIS AVE,2021-05-10T00:00:00.000,2332,,CLARK,CLARK,663330.9978,3996660.27669999
LVM190300075306,E FLAMINGO RD,,E FLAMINGO RD,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,2019-03-16T00:00:00.000,956,LAS VEGAS,CLARK,CLARK,664645.518799999,3998213.97419999
CCSO210007409,WOODSIDE DR,,WOODSIDE DR,STANTON DR,,STANTON DR,2021-11-08T00:00:00.000,1523,CARSON CITY,CARSON CITY,CARSON CITY,264561.5684,4339374.96209999
NLPD1908280017626,ST GEORGE ST,,ST GEORGE ST,,,,2019-08-28T00:00:00.000,2130,NORTH LAS VEGAS,CLARK,CLARK,668963.464999999,4008655.8199
LVM191200107473,TEDDY DR,,TEDDY DR,ALCOA AVE,,ALCOA AVE,2019-12-23T00:00:00.000,1427,LAS VEGAS,CLARK,CLARK,663962.411399999,4001368.15279999
LVM200100116258,W WASHINGTON AVE,,W WASHINGTON AVE,N TONOPAH DR,,N TONOPAH DR,2020-01-25T00:00:00.000,837,LAS VEGAS,CLARK,CLARK,664569.6052,4005565.80629999
LVM201100046390,E CRAIG RD,,E CRAIG RD,AVIATION ST,,AVIATION ST,2020-11-11T00:00:00.000,1910,,CLARK,CLARK,674546.5595,4012375.3758
LVM210200125922,SWENSON ST,,SWENSON ST,E FLAMINGO RD,,E FLAMINGO RD,2021-02-28T00:00:00.000,11,,CLARK,CLARK,666829.4488,3998257.71729999
LVM210700102582,STEWART AVE,,STEWART AVE,MARION DR,,MARION DR,2021-07-23T00:00:00.000,515,LAS VEGAS,CLARK,CLARK,673472.1074,4004129.08489999
LVM200600028131,MARLIN AVE,,MARLIN AVE,STEWART AVE,,STEWART AVE,2020-06-08T00:00:00.000,1943,LAS VEGAS,CLARK,CLARK,669546.088999999,4004068.97529999
SPPD22-665,ROCK BLVD,,ROCK BLVD,YORK WAY,,YORK WAY,2022-01-26T00:00:00.000,759,SPARKS,WASHOE,WASHOE,262698.713899999,4381787.641
LVM230600053132,S SANDHILL RD,,S SANDHILL RD,FLAMINGO RD,,SR592,2023-06-12T00:00:00.000,742,LAS VEGAS,CLARK,CLARK,671726.6166,3998420.2202
RPD23-5057,S CENTER ST,,S CENTER ST,E LIBERTY ST,,E LIBERTY ST,2023-03-21T00:00:00.000,1314,RENO,WASHOE,WASHOE,258468.3744,4378502.7785
LVM230300015552,PARADISE RD,,PARADISE RD,E DESERT INN RD,,E DESERT INN RD,2023-03-04T00:00:00.000,1713,LAS VEGAS,CLARK,CLARK,666036.968399999,3999991.5755
LVM210800089619,ARVILLE ST,,ARVILLE ST,W FLAMINGO RD,,W FLAMINGO RD,2021-08-21T00:00:00.000,1528,LAS VEGAS,CLARK,CLARK,662056.510099999,3998268.16039999
LVM190400113552,E CHARLESTON BLVD,,E CHARLESTON BLVD,N 28TH ST,,N 28TH ST,2019-04-23T00:00:00.000,1949,LAS VEGAS,CLARK,CLARK,669874.2921,4003216.9624
NYSO21NY-4415,N NELLIS BLVD,,N NELLIS BLVD,S NELLIS BLVD,,S NELLIS BLVD,2021-11-02T00:00:00.000,930,LAS VEGAS,CLARK,CLARK,,
LVM221000083985,PARADISE RD,,PARADISE RD,TWAIN AVE,,TWAIN AVE,2022-10-22T00:00:00.000,1009,LAS VEGAS,CLARK,CLARK,666040.490299999,3999296.12759999
LVM190700140540,N MOJAVE RD,,N MOJAVE RD,E BONANZA RD,,E BONANZA RD,2019-07-28T00:00:00.000,2027,LAS VEGAS,CLARK,CLARK,670354.9445,4004849.33029999
RPD22-7881,W PLUMB LN,,W PLUMB LN,PALISADE DR,,PALISADE DR,2022-04-28T00:00:00.000,1438,RENO,WASHOE,WASHOE,256505.5673,4376657.62629999
LVM190500048005,E FLAMINGO RD,,E FLAMINGO RD,PACIFIC HARBORS DR,,PACIFIC HARBORS DR,2019-05-10T00:00:00.000,1808,LAS VEGAS,CLARK,CLARK,669602.3469,3998327.94519999
LVM220100038547,W FLAMINGO RD,,SR592,OTHER,S ARVILLE ST,ARVILLE ST,2022-01-10T00:00:00.000,1216,LAS VEGAS,CLARK,CLARK,662064.7882,3998263.50699999
LVM220500118920,E DESERT INN RD,,E DESERT INN RD,SENECA DR,,SENECA DR,2022-05-29T00:00:00.000,1846,LAS VEGAS,CLARK,CLARK,668696.1884,3999979.2551
LVM230400060798,STEWART AVE,,STEWART AVE,N BRUCE ST,,N BRUCE ST,2023-04-14T00:00:00.000,227,LAS VEGAS,CLARK,CLARK,668635.8501,4004039.8057
FAPDTA21-0107,W WILLIAMS AVE,,W WILLIAMS AVE,VENTURACCI LN,,VENTURACCI LN,2021-10-20T00:00:00.000,1233,FALLON,CHURCHILL,CHURCHILL,346360.046,4370993.0196
RPD21-10271,KEYSTONE AVE,,KEYSTONE AVE,W 5TH ST,,W 5TH ST,2021-06-11T00:00:00.000,750,RENO,WASHOE,WASHOE,256827.2794,4379259.5041
LVM230300042433,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,S DURANGO DR,,S DURANGO DR,2023-03-10T00:00:00.000,1547,LAS VEGAS,CLARK,CLARK,654782.444099999,3999282.9578
NLPD2211220022222,E ANN RD,,E ANN RD,N BRUCE ST,,N BRUCE ST,2022-11-22T00:00:00.000,651,NORTH LAS VEGAS,CLARK,CLARK,668362.4619,4014577.6509
RPD22-6305,E 10TH ST,,E 10TH ST,SUTRO ST,,SUTRO ST,2022-04-04T00:00:00.000,827,RENO,WASHOE,WASHOE,259501.235999999,4380359.44349999
LVM230800033631,FREMONT ST,,FREMONT ST,14TH ST,,14TH ST,2023-08-10T00:00:00.000,8,LAS VEGAS,CLARK,CLARK,668165.83,4003847.6092
RPD19-25205,KINGS ROW,,KINGS ROW,N MCCARRAN BLVD,,N MCCARRAN BLVD,2019-12-19T00:00:00.000,1812,RENO,WASHOE,WASHOE,254529.6966,4380857.1841
LVM210900058714,S FORT APACHE RD,,S FORT APACHE RD,W TROPICANA AVE,,W TROPICANA AVE,2021-09-14T00:00:00.000,1007,LAS VEGAS,CLARK,CLARK,653274.8519,3996371.4461
LVM191000075719,S TORREY PINES DR,,S TORREY PINES DR,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,2019-10-16T00:00:00.000,1610,LAS VEGAS,CLARK,CLARK,658926.107099999,3999321.04399999
LVM220100107103,E CHARLESTON BLVD,,SR159,OTHER,N 25TH ST,N 25TH ST,2022-01-27T00:00:00.000,1254,LAS VEGAS,CLARK,CLARK,669458.149799999,4003212.1245
SPPD21-1680,VICTORIAN AVE,,VICTORIAN AVE,EL RANCHO DR,,EL RANCHO DR,2021-03-02T00:00:00.000,1644,SPARKS,WASHOE,WASHOE,261516.8589,4379865.98
LVM230300008389,W WASHINGTON AVE,,W WASHINGTON AVE,JONES BLVD,,JONES BLVD,2023-03-02T00:00:00.000,2341,LAS VEGAS,CLARK,CLARK,659726.221699999,4005458.04059999
LVM190100072894,N NELLIS BLVD,,N NELLIS BLVD,CEDAR AVE,,CEDAR AVE,2019-01-16T00:00:00.000,748,LAS VEGAS,CLARK,CLARK,674289.964399999,4004574.6227
LVM190900008725,E FLAMINGO RD,,E FLAMINGO RD,LINQ LN,,LINQ LN,2019-09-02T00:00:00.000,1916,LAS VEGAS,CLARK,CLARK,664840.166899999,3998210.0536
LVM190700118831,S MARYLAND PKWY,,S MARYLAND PKWY,RAWHIDE ST,,RAWHIDE ST,2019-07-24T00:00:00.000,1456,LAS VEGAS,CLARK,CLARK,667742.2416,3995538.87199999
RPD22-3750,E REGENCY WAY,,E REGENCY WAY,HOLCOMB AVE,,HOLCOMB AVE,2022-02-26T00:00:00.000,43,RENO,WASHOE,WASHOE,258937.4521,4376940.58789999
LVM231100072573,S LAMB BLVD,,S LAMB BLVD,E CINCINNATI AVE,,E CINCINNATI AVE,2023-11-20T00:00:00.000,1856,LAS VEGAS,CLARK,CLARK,672470.859899999,4001733.4887
LVM230500148016,PINTO LN,,PINTO LN,CAMPBELL DR,,CAMPBELL DR,2023-05-30T00:00:00.000,103,LAS VEGAS,CLARK,CLARK,663513.6332,4003714.741
LVM210300066684,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,LINCOLN RD,,LINCOLN RD,2021-03-14T00:00:00.000,2048,LAS VEGAS,CLARK,CLARK,672234.548,4007349.93029999
LVM230500106048,E SAHARA AVE,,E SAHARA AVE,ALMOND TREE LN,,ALMOND TREE LN,2023-05-21T00:00:00.000,2132,LAS VEGAS,CLARK,CLARK,667441.698699999,4001543.571
WASO19-5900,BEETHOVEN CT,,BEETHOVEN CT,DEBUSSEY DR,,DEBUSSEY DR,2019-11-13T00:00:00.000,703,RENO,WASHOE,WASHOE,262429.2264,4389212.35789999
